Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	nuclear import signal receptor activity (GO:0061608)	1/16	1.757107e-01	3.149101e-01	0	0	5.507671e+00	9.577379e+00	TNPO2
GO_Molecular_Function_2021	nucleotidase activity (GO:0008252)	1/16	1.757107e-01	3.149101e-01	0	0	5.507671e+00	9.577379e+00	BPNT2
GO_Molecular_Function_2021	intracellular calcium activated chloride channel activity (GO:0005229)	1/17	1.856101e-01	3.262954e-01	0	0	5.163180e+00	8.695348e+00	ANO6
GO_Molecular_Function_2021	intracellular chloride channel activity (GO:0061778)	1/17	1.856101e-01	3.262954e-01	0	0	5.163180e+00	8.695348e+00	ANO6
GO_Molecular_Function_2021	metalloaminopeptidase activity (GO:0070006)	1/17	1.856101e-01	3.262954e-01	0	0	5.163180e+00	8.695348e+00	XPNPEP1
GO_Molecular_Function_2021	protein heterodimerization activity (GO:0046982)	4/188	1.901410e-01	3.321450e-01	0	0	1.803242e+00	2.993364e+00	SNX2;NAE1;LSM5;PAFAH1B1
GO_Molecular_Function_2021	RNA polymerase binding (GO:0070063)	1/18	1.953911e-01	3.328885e-01	0	0	4.859217e+00	7.933898e+00	PABPN1
GO_Molecular_Function_2021	cadherin binding involved in cell-cell adhesion (GO:0098641)	1/18	1.953911e-01	3.328885e-01	0	0	4.859217e+00	7.933898e+00	PAK4
GO_Molecular_Function_2021	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/18	1.953911e-01	3.328885e-01	0	0	4.859217e+00	7.933898e+00	PIR
GO_Molecular_Function_2021	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1/18	1.953911e-01	3.328885e-01	0	0	4.859217e+00	7.933898e+00	BLVRA
GO_Molecular_Function_2021	calcium activated cation channel activity (GO:0005227)	1/19	2.050551e-01	3.450926e-01	0	0	4.589028e+00	7.271209e+00	ANO6
GO_Molecular_Function_2021	nucleotidyltransferase activity (GO:0016779)	1/19	2.050551e-01	3.450926e-01	0	0	4.589028e+00	7.271209e+00	NUDT5
GO_Molecular_Function_2021	ATPase activator activity (GO:0001671)	1/20	2.146034e-01	3.546740e-01	0	0	4.347280e+00	6.690305e+00	DNAJB6
GO_Molecular_Function_2021	microtubule plus-end binding (GO:0051010)	1/20	2.146034e-01	3.546740e-01	0	0	4.347280e+00	6.690305e+00	PAFAH1B1
GO_Molecular_Function_2021	nucleoside monophosphate kinase activity (GO:0050145)	1/20	2.146034e-01	3.546740e-01	0	0	4.347280e+00	6.690305e+00	AK6
GO_Molecular_Function_2021	double-stranded RNA binding (GO:0003725)	2/73	2.183772e-01	3.587626e-01	0	0	2.330335e+00	3.545678e+00	ACTN1;MTDH
GO_Molecular_Function_2021	actinin binding (GO:0042805)	1/21	2.240376e-01	3.616046e-01	0	0	4.129707e+00	6.177799e+00	TTN
GO_Molecular_Function_2021	lysophospholipase activity (GO:0004622)	1/21	2.240376e-01	3.616046e-01	0	0	4.129707e+00	6.177799e+00	LYPLA2
GO_Molecular_Function_2021	fibroblast growth factor binding (GO:0017134)	1/21	2.240376e-01	3.616046e-01	0	0	4.129707e+00	6.177799e+00	S100A13
GO_Molecular_Function_2021	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/75	2.272126e-01	3.645970e-01	0	0	2.266260e+00	3.358301e+00	RAB35;PICALM
GO_Molecular_Function_2021	mRNA 3'-UTR AU-rich region binding (GO:0035925)	1/22	2.333590e-01	3.680404e-01	0	0	3.932855e+00	5.723002e+00	EXOSC9
GO_Molecular_Function_2021	poly(U) RNA binding (GO:0008266)	1/22	2.333590e-01	3.680404e-01	0	0	3.932855e+00	5.723002e+00	RBMS2
GO_Molecular_Function_2021	protein kinase A regulatory subunit binding (GO:0034237)	1/22	2.333590e-01	3.680404e-01	0	0	3.932855e+00	5.723002e+00	PRKACA
GO_Molecular_Function_2021	N-methyltransferase activity (GO:0008170)	1/23	2.425688e-01	3.719388e-01	0	0	3.753899e+00	5.317285e+00	TRMT1L
GO_Molecular_Function_2021	cyclin-dependent protein kinase activity (GO:0097472)	1/23	2.425688e-01	3.719388e-01	0	0	3.753899e+00	5.317285e+00	CDK13
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	1/23	2.425688e-01	3.719388e-01	0	0	3.753899e+00	5.317285e+00	CDK13
GO_Molecular_Function_2021	phosphatidylinositol phospholipase C activity (GO:0004435)	1/23	2.425688e-01	3.719388e-01	0	0	3.753899e+00	5.317285e+00	PLCG1
GO_Molecular_Function_2021	fibroblast growth factor receptor binding (GO:0005104)	1/23	2.425688e-01	3.719388e-01	0	0	3.753899e+00	5.317285e+00	NPTN
GO_Molecular_Function_2021	alpha-actinin binding (GO:0051393)	1/24	2.516684e-01	3.734434e-01	0	0	3.590504e+00	4.953614e+00	TTN
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	1/24	2.516684e-01	3.734434e-01	0	0	3.590504e+00	4.953614e+00	CAMK2D
GO_Molecular_Function_2021	cell adhesion mediator activity (GO:0098631)	1/24	2.516684e-01	3.734434e-01	0	0	3.590504e+00	4.953614e+00	NPTN
GO_Molecular_Function_2021	nuclear localization sequence binding (GO:0008139)	1/24	2.516684e-01	3.734434e-01	0	0	3.590504e+00	4.953614e+00	TNPO2
GO_Molecular_Function_2021	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	1/24	2.516684e-01	3.734434e-01	0	0	3.590504e+00	4.953614e+00	GBF1
GO_Molecular_Function_2021	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/24	2.516684e-01	3.734434e-01	0	0	3.590504e+00	4.953614e+00	PMVK
GO_Molecular_Function_2021	phospholipase C activity (GO:0004629)	1/25	2.606591e-01	3.806451e-01	0	0	3.440725e+00	4.626199e+00	PLCG1
GO_Molecular_Function_2021	FAD binding (GO:0071949)	1/25	2.606591e-01	3.806451e-01	0	0	3.440725e+00	4.626199e+00	CYB5R3
GO_Molecular_Function_2021	poly-pyrimidine tract binding (GO:0008187)	1/25	2.606591e-01	3.806451e-01	0	0	3.440725e+00	4.626199e+00	RBMS2
GO_Molecular_Function_2021	guanyl-nucleotide exchange factor activity (GO:0005085)	3/149	2.655931e-01	3.858089e-01	0	0	1.700538e+00	2.254555e+00	DIS3;LAMTOR1;GAPVD1
GO_Molecular_Function_2021	ion gated channel activity (GO:0022839)	1/26	2.695423e-01	3.874671e-01	0	0	3.302929e+00	4.330238e+00	ANO6
GO_Molecular_Function_2021	epidermal growth factor receptor binding (GO:0005154)	1/26	2.695423e-01	3.874671e-01	0	0	3.302929e+00	4.330238e+00	SNX2
GO_Molecular_Function_2021	glutathione transferase activity (GO:0004364)	1/27	2.783192e-01	3.980109e-01	0	0	3.175732e+00	4.061719e+00	GSTM3
GO_Molecular_Function_2021	kinesin binding (GO:0019894)	1/29	2.955592e-01	4.183299e-01	0	0	2.948595e+00	3.594002e+00	AP1G1
GO_Molecular_Function_2021	ubiquitin conjugating enzyme binding (GO:0031624)	1/29	2.955592e-01	4.183299e-01	0	0	2.948595e+00	3.594002e+00	ARIH2
GO_Molecular_Function_2021	Hsp70 protein binding (GO:0030544)	1/31	3.123890e-01	4.310968e-01	0	0	2.751743e+00	3.201671e+00	PPID
GO_Molecular_Function_2021	kinase activator activity (GO:0019209)	1/31	3.123890e-01	4.310968e-01	0	0	2.751743e+00	3.201671e+00	TPX2
GO_Molecular_Function_2021	alpha-tubulin binding (GO:0043014)	1/31	3.123890e-01	4.310968e-01	0	0	2.751743e+00	3.201671e+00	TBCE
GO_Molecular_Function_2021	monocarboxylic acid binding (GO:0033293)	1/31	3.123890e-01	4.310968e-01	0	0	2.751743e+00	3.201671e+00	PSAP
GO_Molecular_Function_2021	histone acetyltransferase activity (GO:0004402)	1/31	3.123890e-01	4.310968e-01	0	0	2.751743e+00	3.201671e+00	USP22
GO_Molecular_Function_2021	acetyltransferase activity (GO:0016407)	1/32	3.206531e-01	4.359618e-01	0	0	2.662842e+00	3.028705e+00	DBT
GO_Molecular_Function_2021	beta-tubulin binding (GO:0048487)	1/32	3.206531e-01	4.359618e-01	0	0	2.662842e+00	3.028705e+00	APPL1
GO_Molecular_Function_2021	chemokine binding (GO:0019956)	1/32	3.206531e-01	4.359618e-01	0	0	2.662842e+00	3.028705e+00	PLP2
GO_Molecular_Function_2021	protein kinase regulator activity (GO:0019887)	2/98	3.292103e-01	4.454021e-01	0	0	1.721289e+00	1.912452e+00	TPX2;FAF1
GO_Molecular_Function_2021	Hsp90 protein binding (GO:0051879)	1/35	3.448567e-01	4.575983e-01	0	0	2.427517e+00	2.584398e+00	PPID
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1/35	3.448567e-01	4.575983e-01	0	0	2.427517e+00	2.584398e+00	ARIH2
GO_Molecular_Function_2021	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	3.448567e-01	4.575983e-01	0	0	2.427517e+00	2.584398e+00	GBF1
GO_Molecular_Function_2021	estrogen receptor binding (GO:0030331)	1/35	3.448567e-01	4.575983e-01	0	0	2.427517e+00	2.584398e+00	PPID
GO_Molecular_Function_2021	actin binding (GO:0003779)	3/177	3.571772e-01	4.693476e-01	0	0	1.424851e+00	1.466917e+00	CALD1;CORO7;UTRN
GO_Molecular_Function_2021	sodium channel regulator activity (GO:0017080)	1/37	3.605134e-01	4.693476e-01	0	0	2.292422e+00	2.338789e+00	CAMK2D
GO_Molecular_Function_2021	calcium channel regulator activity (GO:0005246)	1/37	3.605134e-01	4.693476e-01	0	0	2.292422e+00	2.338789e+00	PHPT1
GO_Molecular_Function_2021	protein serine/threonine kinase activator activity (GO:0043539)	1/37	3.605134e-01	4.693476e-01	0	0	2.292422e+00	2.338789e+00	CKS2
GO_Molecular_Function_2021	aminoacyl-tRNA ligase activity (GO:0004812)	1/38	3.682014e-01	4.748766e-01	0	0	2.230352e+00	2.228400e+00	WARS2
GO_Molecular_Function_2021	carboxypeptidase activity (GO:0004180)	1/38	3.682014e-01	4.748766e-01	0	0	2.230352e+00	2.228400e+00	BLMH
GO_Molecular_Function_2021	tau protein binding (GO:0048156)	1/40	3.833025e-01	4.920534e-01	0	0	2.115760e+00	2.028868e+00	PICALM
GO_Molecular_Function_2021	kinase activity (GO:0016301)	2/112	3.897384e-01	4.969497e-01	0	0	1.501146e+00	1.414499e+00	PMVK;PGM2L1
GO_Molecular_Function_2021	carboxylic acid binding (GO:0031406)	1/41	3.907177e-01	4.969497e-01	0	0	2.062762e+00	1.938521e+00	PSAP
GO_Molecular_Function_2021	rRNA binding (GO:0019843)	1/42	3.980441e-01	5.034023e-01	0	0	2.012348e+00	1.853760e+00	CIRBP
GO_Molecular_Function_2021	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	3/190	3.994388e-01	5.034023e-01	0	0	1.324917e+00	1.215869e+00	SIN3A;FAF1;MTDH
GO_Molecular_Function_2021	snRNA binding (GO:0017069)	1/43	4.052827e-01	5.084456e-01	0	0	1.964336e+00	1.774130e+00	GEMIN5
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/44	4.124347e-01	5.150768e-01	0	0	1.918556e+00	1.699222e+00	CKS2
GO_Molecular_Function_2021	ATP hydrolysis activity (GO:0140603)	1/45	4.195010e-01	5.192030e-01	0	0	1.874857e+00	1.628669e+00	ATAD1
GO_Molecular_Function_2021	copper ion binding (GO:0005507)	1/45	4.195010e-01	5.192030e-01	0	0	1.874857e+00	1.628669e+00	S100A13
GO_Molecular_Function_2021	metallopeptidase activity (GO:0008237)	2/121	4.273655e-01	5.265754e-01	0	0	1.386978e+00	1.179092e+00	CHMP1A;METAP2
GO_Molecular_Function_2021	protein phosphatase binding (GO:0019903)	2/123	4.355639e-01	5.342917e-01	0	0	1.363914e+00	1.133568e+00	ANAPC7;RPA2
GO_Molecular_Function_2021	ribosome binding (GO:0043022)	1/48	4.401962e-01	5.352165e-01	0	0	1.754919e+00	1.439972e+00	GEMIN5
GO_Molecular_Function_2021	manganese ion binding (GO:0030145)	1/48	4.401962e-01	5.352165e-01	0	0	1.754919e+00	1.439972e+00	XPNPEP1
GO_Molecular_Function_2021	tRNA binding (GO:0000049)	1/49	4.469300e-01	5.410205e-01	0	0	1.718271e+00	1.383815e+00	TRMT10C
GO_Molecular_Function_2021	methyltransferase activity (GO:0008168)	1/50	4.535831e-01	5.442997e-01	0	0	1.683118e+00	1.330634e+00	GCSH
GO_Molecular_Function_2021	cholesterol binding (GO:0015485)	1/50	4.535831e-01	5.442997e-01	0	0	1.683118e+00	1.330634e+00	ERLIN2
GO_Molecular_Function_2021	DNA-binding transcription factor binding (GO:0140297)	3/208	4.565808e-01	5.455251e-01	0	0	1.207471e+00	9.466450e-01	SIN3A;NBN;MTDH
GO_Molecular_Function_2021	polyubiquitin modification-dependent protein binding (GO:0031593)	1/51	4.601565e-01	5.474276e-01	0	0	1.649372e+00	1.280224e+00	DZIP3
GO_Molecular_Function_2021	myosin binding (GO:0017022)	1/56	4.918610e-01	5.826336e-01	0	0	1.499049e+00	1.063664e+00	CALD1
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	1/57	4.979757e-01	5.848566e-01	0	0	1.472206e+00	1.026428e+00	PM20D2
GO_Molecular_Function_2021	protein phosphatase regulator activity (GO:0019888)	1/57	4.979757e-01	5.848566e-01	0	0	1.472206e+00	1.026428e+00	PPP4R2
GO_Molecular_Function_2021	sterol binding (GO:0032934)	1/60	5.158839e-01	6.030778e-01	0	0	1.397135e+00	9.247267e-01	ERLIN2
GO_Molecular_Function_2021	magnesium ion binding (GO:0000287)	2/146	5.249372e-01	6.030778e-01	0	0	1.144725e+00	7.377482e-01	NUDT5;SRPK1
GO_Molecular_Function_2021	SH3 domain binding (GO:0017124)	1/62	5.274677e-01	6.030778e-01	0	0	1.351190e+00	8.643124e-01	VASP
GO_Molecular_Function_2021	protein serine/threonine phosphatase activity (GO:0004722)	1/62	5.274677e-01	6.030778e-01	0	0	1.351190e+00	8.643124e-01	PPP1CC
GO_Molecular_Function_2021	microtubule binding (GO:0008017)	3/232	5.289416e-01	6.030778e-01	0	0	1.079598e+00	6.875712e-01	TPX2;ARL3;PAFAH1B1
GO_Molecular_Function_2021	GTPase regulator activity (GO:0030695)	3/233	5.318416e-01	6.030778e-01	0	0	1.074849e+00	6.786697e-01	EIF5;GDI1;ARFGAP2
GO_Molecular_Function_2021	methylation-dependent protein binding (GO:0140034)	1/63	5.331558e-01	6.030778e-01	0	0	1.329329e+00	8.360705e-01	CHD1
GO_Molecular_Function_2021	PDZ domain binding (GO:0030165)	1/63	5.331558e-01	6.030778e-01	0	0	1.329329e+00	8.360705e-01	GNG12
GO_Molecular_Function_2021	protein kinase activator activity (GO:0030295)	1/63	5.331558e-01	6.030778e-01	0	0	1.329329e+00	8.360705e-01	TPX2
GO_Molecular_Function_2021	chloride channel activity (GO:0005254)	1/64	5.387756e-01	6.069472e-01	0	0	1.308162e+00	8.090411e-01	ANO6
GO_Molecular_Function_2021	anion channel activity (GO:0005253)	1/68	5.605891e-01	6.264073e-01	0	0	1.229813e+00	7.117754e-01	ANO6
GO_Molecular_Function_2021	methylated histone binding (GO:0035064)	1/68	5.605891e-01	6.264073e-01	0	0	1.229813e+00	7.117754e-01	CHD1
GO_Molecular_Function_2021	GTPase activator activity (GO:0005096)	4/336	5.756487e-01	6.406413e-01	0	0	9.918317e-01	5.477466e-01	DIS3;LAMTOR1;GAPVD1;ARFGAP2
GO_Molecular_Function_2021	ATPase binding (GO:0051117)	1/73	5.864167e-01	6.474041e-01	0	0	1.144119e+00	6.106445e-01	PEX19
GO_Molecular_Function_2021	phospholipase activity (GO:0004620)	1/73	5.864167e-01	6.474041e-01	0	0	1.144119e+00	6.106445e-01	LYPLA2
GO_Molecular_Function_2021	metal ion binding (GO:0046872)	6/517	5.900656e-01	6.477215e-01	0	0	9.658789e-01	5.095219e-01	S100A13;PIR;SLIT3;NUDT5;SRPK1;TTN
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	1/74	5.913979e-01	6.477215e-01	0	0	1.128389e+00	5.927046e-01	PTPN13
GO_Molecular_Function_2021	phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	5.963193e-01	6.505302e-01	0	0	1.113084e+00	5.754410e-01	PGM2L1
GO_Molecular_Function_2021	acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	1/76	6.011817e-01	6.532525e-01	0	0	1.098187e+00	5.588213e-01	DBT
GO_Molecular_Function_2021	DNA binding (GO:0003677)	9/811	6.417016e-01	6.945476e-01	0	0	9.209768e-01	4.085747e-01	TSNAX;RFC3;RADX;RTF2;SAFB2;RPA2;NBN;POLR2H;HDGFL2
GO_Molecular_Function_2021	ATP binding (GO:0005524)	3/278	6.511918e-01	7.020661e-01	0	0	8.968930e-01	3.847232e-01	PMVK;AK6;SRPK1
GO_Molecular_Function_2021	histone deacetylase binding (GO:0042826)	1/93	6.754622e-01	7.253991e-01	0	0	8.944879e-01	3.509595e-01	CIR1
GO_Molecular_Function_2021	carboxylic ester hydrolase activity (GO:0052689)	1/96	6.870598e-01	7.349942e-01	0	0	8.661088e-01	3.250801e-01	LYPLA2
GO_Molecular_Function_2021	cation channel activity (GO:0005261)	1/98	6.945612e-01	7.351584e-01	0	0	8.481646e-01	3.091348e-01	ANO6
GO_Molecular_Function_2021	cysteine-type peptidase activity (GO:0008234)	1/98	6.945612e-01	7.351584e-01	0	0	8.481646e-01	3.091348e-01	BLMH
GO_Molecular_Function_2021	ubiquitin-protein transferase activity (GO:0004842)	4/392	6.952042e-01	7.351584e-01	0	0	8.462345e-01	3.076483e-01	RING1;ARIH2;DZIP3;RNF40
GO_Molecular_Function_2021	phosphatidylinositol phosphate binding (GO:1901981)	1/102	7.090311e-01	7.469182e-01	0	0	8.144082e-01	2.800391e-01	GBF1
GO_Molecular_Function_2021	adenyl ribonucleotide binding (GO:0032559)	3/306	7.137274e-01	7.490067e-01	0	0	8.128420e-01	2.741344e-01	PMVK;AK6;SRPK1
GO_Molecular_Function_2021	growth factor receptor binding (GO:0070851)	1/105	7.194337e-01	7.521352e-01	0	0	7.907950e-01	2.604016e-01	SNX2
GO_Molecular_Function_2021	thiol-dependent deubiquitinase (GO:0004843)	1/106	7.228182e-01	7.528220e-01	0	0	7.832237e-01	2.542325e-01	USP22
GO_Molecular_Function_2021	protein tyrosine kinase activity (GO:0004713)	1/108	7.294658e-01	7.568893e-01	0	0	7.685058e-01	2.424196e-01	TTN
GO_Molecular_Function_2021	deubiquitinase activity (GO:0101005)	1/112	7.422884e-01	7.673094e-01	0	0	7.406612e-01	2.207299e-01	USP22
GO_Molecular_Function_2021	omega peptidase activity (GO:0008242)	1/113	7.453984e-01	7.676491e-01	0	0	7.340108e-01	2.156791e-01	USP22
GO_Molecular_Function_2021	nuclear receptor binding (GO:0016922)	1/120	7.661461e-01	7.860830e-01	0	0	6.905875e-01	1.839604e-01	PPID
GO_Molecular_Function_2021	calcium ion binding (GO:0005509)	3/348	7.908672e-01	8.084421e-01	0	0	7.123464e-01	1.671344e-01	S100A13;SLIT3;TTN
GO_Molecular_Function_2021	organic anion transmembrane transporter activity (GO:0008514)	1/144	8.253075e-01	8.387768e-01	0	0	5.739825e-01	1.102042e-01	SLC25A1
GO_Molecular_Function_2021	ubiquitin protein ligase activity (GO:0061630)	2/263	8.266206e-01	8.387768e-01	0	0	6.278051e-01	1.195400e-01	RING1;ARIH2
GO_Molecular_Function_2021	ubiquitin-like protein ligase activity (GO:0061659)	2/270	8.375719e-01	8.467760e-01	0	0	6.111878e-01	1.083319e-01	RING1;ARIH2
GO_Molecular_Function_2021	endopeptidase activity (GO:0004175)	1/315	9.783581e-01	9.854994e-01	0	0	2.591211e-01	5.669457e-03	PSMB2
GO_Molecular_Function_2021	double-stranded DNA binding (GO:0003690)	1/651	9.996584e-01	9.998287e-01	0	0	1.230126e-01	4.203168e-05	HDGFL2
GO_Molecular_Function_2021	sequence-specific DNA binding (GO:0043565)	1/707	9.998287e-01	9.998287e-01	0	0	1.129233e-01	1.934145e-05	SAFB2
