Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Chemical carcinogenesis	4/239	4.884180e-01	7.407133e-01	0	0	1.111695e+00	7.966226e-01	HSP90AA1;MGST3;MAPK1;KPNB1
KEGG_2021_Human	TNF signaling pathway	2/112	5.062515e-01	7.487449e-01	0	0	1.187152e+00	8.081199e-01	CASP3;MAPK1
KEGG_2021_Human	Cholinergic synapse	2/113	5.109838e-01	7.487449e-01	0	0	1.176396e+00	7.898530e-01	MAPK1;GNG12
KEGG_2021_Human	Carbohydrate digestion and absorption	1/47	5.112682e-01	7.487449e-01	0	0	1.419327e+00	9.521711e-01	HK2
KEGG_2021_Human	Nucleotide excision repair	1/47	5.112682e-01	7.487449e-01	0	0	1.419327e+00	9.521711e-01	RFC2
KEGG_2021_Human	Other types of O-glycan biosynthesis	1/47	5.112682e-01	7.487449e-01	0	0	1.419327e+00	9.521711e-01	POFUT1
KEGG_2021_Human	Glutamatergic synapse	2/114	5.156863e-01	7.487449e-01	0	0	1.165833e+00	7.720808e-01	MAPK1;GNG12
KEGG_2021_Human	NOD-like receptor signaling pathway	3/181	5.166013e-01	7.487449e-01	0	0	1.100297e+00	7.267284e-01	HSP90AA1;MAPK1;SUGT1
KEGG_2021_Human	Ether lipid metabolism	1/49	5.259510e-01	7.575018e-01	0	0	1.360050e+00	8.738962e-01	AGPS
KEGG_2021_Human	Neurotrophin signaling pathway	2/119	5.387465e-01	7.662916e-01	0	0	1.115726e+00	6.900881e-01	MAPK1;RAC1
KEGG_2021_Human	Sphingolipid signaling pathway	2/119	5.387465e-01	7.662916e-01	0	0	1.115726e+00	6.900881e-01	MAPK1;RAC1
KEGG_2021_Human	Thyroid hormone signaling pathway	2/121	5.477567e-01	7.742981e-01	0	0	1.096863e+00	6.602281e-01	HDAC2;MAPK1
KEGG_2021_Human	Chemokine signaling pathway	3/192	5.564292e-01	7.799292e-01	0	0	1.035674e+00	6.071283e-01	MAPK1;RAC1;GNG12
KEGG_2021_Human	Cell cycle	2/124	5.610400e-01	7.799292e-01	0	0	1.069727e+00	6.182626e-01	HDAC2;SMC3
KEGG_2021_Human	Human papillomavirus infection	5/331	5.619577e-01	7.799292e-01	0	0	1.000392e+00	5.765549e-01	RBPJL;ATP6V1A;HDAC2;CASP3;MAPK1
KEGG_2021_Human	Osteoclast differentiation	2/127	5.740430e-01	7.867958e-01	0	0	1.043893e+00	5.794141e-01	MAPK1;RAC1
KEGG_2021_Human	Oocyte meiosis	2/129	5.825551e-01	7.867958e-01	0	0	1.027349e+00	5.551091e-01	MAPK1;SMC3
KEGG_2021_Human	Purine metabolism	2/129	5.825551e-01	7.867958e-01	0	0	1.027349e+00	5.551091e-01	NME2;PFAS
KEGG_2021_Human	Relaxin signaling pathway	2/129	5.825551e-01	7.867958e-01	0	0	1.027349e+00	5.551091e-01	MAPK1;GNG12
KEGG_2021_Human	Endometrial cancer	1/58	5.867685e-01	7.867958e-01	0	0	1.144781e+00	6.103110e-01	MAPK1
KEGG_2021_Human	Focal adhesion	3/201	5.875200e-01	7.867958e-01	0	0	9.881423e-01	5.255385e-01	MAPK1;ACTN4;RAC1
KEGG_2021_Human	Long-term depression	1/60	5.991899e-01	7.977586e-01	0	0	1.105862e+00	5.663967e-01	MAPK1
KEGG_2021_Human	Steroid hormone biosynthesis	1/61	6.052603e-01	8.011827e-01	0	0	1.087375e+00	5.459675e-01	HSD17B12
KEGG_2021_Human	Rap1 signaling pathway	3/210	6.171862e-01	8.119693e-01	0	0	9.447433e-01	4.559185e-01	CTNND1;MAPK1;RAC1
KEGG_2021_Human	GnRH secretion	1/64	6.229273e-01	8.119693e-01	0	0	1.035437e+00	4.900990e-01	MAPK1
KEGG_2021_Human	Ubiquitin mediated proteolysis	2/140	6.271262e-01	8.119693e-01	0	0	9.449275e-01	4.409102e-01	UBE2E1;UBA52
KEGG_2021_Human	Acute myeloid leukemia	1/67	6.398060e-01	8.119693e-01	0	0	9.882211e-01	4.413299e-01	MAPK1
KEGG_2021_Human	Long-term potentiation	1/67	6.398060e-01	8.119693e-01	0	0	9.882211e-01	4.413299e-01	MAPK1
KEGG_2021_Human	Mitophagy	1/68	6.452632e-01	8.119693e-01	0	0	9.734219e-01	4.264532e-01	UBA52
KEGG_2021_Human	Retinol metabolism	1/68	6.452632e-01	8.119693e-01	0	0	9.734219e-01	4.264532e-01	ADH5
KEGG_2021_Human	Amphetamine addiction	1/69	6.506380e-01	8.119693e-01	0	0	9.590580e-01	4.122050e-01	HDAC2
KEGG_2021_Human	Prolactin signaling pathway	1/70	6.559316e-01	8.119693e-01	0	0	9.451105e-01	3.985520e-01	MAPK1
KEGG_2021_Human	Melanoma	1/72	6.662801e-01	8.119693e-01	0	0	9.183941e-01	3.729094e-01	MAPK1
KEGG_2021_Human	Non-small cell lung cancer	1/72	6.662801e-01	8.119693e-01	0	0	9.183941e-01	3.729094e-01	MAPK1
KEGG_2021_Human	Inositol phosphate metabolism	1/73	6.713375e-01	8.119693e-01	0	0	9.055925e-01	3.608635e-01	TPI1
KEGG_2021_Human	p53 signaling pathway	1/73	6.713375e-01	8.119693e-01	0	0	9.055925e-01	3.608635e-01	CASP3
KEGG_2021_Human	PPAR signaling pathway	1/74	6.763185e-01	8.119693e-01	0	0	8.931416e-01	3.492998e-01	SLC27A4
KEGG_2021_Human	Oxytocin signaling pathway	2/154	6.784080e-01	8.119693e-01	0	0	8.572807e-01	3.326304e-01	MYL6;MAPK1
KEGG_2021_Human	Glioma	1/75	6.812242e-01	8.119693e-01	0	0	8.810272e-01	3.381945e-01	MAPK1
KEGG_2021_Human	Cushing syndrome	2/155	6.818423e-01	8.119693e-01	0	0	8.516340e-01	3.261392e-01	FH;MAPK1
KEGG_2021_Human	Ras signaling pathway	3/232	6.834676e-01	8.119693e-01	0	0	8.530181e-01	3.246382e-01	MAPK1;RAC1;GNG12
KEGG_2021_Human	Cellular senescence	2/156	6.852465e-01	8.119693e-01	0	0	8.460606e-01	3.197911e-01	RBBP4;MAPK1
KEGG_2021_Human	Hepatitis C	2/157	6.886210e-01	8.119693e-01	0	0	8.405591e-01	3.135825e-01	CASP3;MAPK1
KEGG_2021_Human	Leishmaniasis	1/77	6.908144e-01	8.119693e-01	0	0	8.577549e-01	3.172699e-01	MAPK1
KEGG_2021_Human	MicroRNAs in cancer	4/310	6.914149e-01	8.119693e-01	0	0	8.506382e-01	3.138985e-01	HDAC2;CASP3;MAPK1;CD44
KEGG_2021_Human	Peroxisome	1/82	7.135505e-01	8.336891e-01	0	0	8.046019e-01	2.715548e-01	AGPS
KEGG_2021_Human	ErbB signaling pathway	1/85	7.263841e-01	8.384338e-01	0	0	7.757475e-01	2.479881e-01	MAPK1
KEGG_2021_Human	Insulin secretion	1/86	7.305333e-01	8.384338e-01	0	0	7.665820e-01	2.406917e-01	VAMP2
KEGG_2021_Human	Cardiac muscle contraction	1/87	7.346198e-01	8.384338e-01	0	0	7.576296e-01	2.336546e-01	COX6B1
KEGG_2021_Human	GABAergic synapse	1/89	7.426084e-01	8.384338e-01	0	0	7.403352e-01	2.203137e-01	GNG12
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	7.426084e-01	8.384338e-01	0	0	7.403352e-01	2.203137e-01	MAPK1
KEGG_2021_Human	Morphine addiction	1/91	7.503573e-01	8.384338e-01	0	0	7.238095e-01	2.078823e-01	GNG12
KEGG_2021_Human	Small cell lung cancer	1/92	7.541441e-01	8.384338e-01	0	0	7.158191e-01	2.019839e-01	CASP3
KEGG_2021_Human	GnRH signaling pathway	1/93	7.578737e-01	8.384338e-01	0	0	7.080023e-01	1.962855e-01	MAPK1
KEGG_2021_Human	Rheumatoid arthritis	1/93	7.578737e-01	8.384338e-01	0	0	7.080023e-01	1.962855e-01	ATP6V1A
KEGG_2021_Human	Salivary secretion	1/93	7.578737e-01	8.384338e-01	0	0	7.080023e-01	1.962855e-01	VAMP2
KEGG_2021_Human	Tuberculosis	2/180	7.583122e-01	8.384338e-01	0	0	7.310861e-01	2.022624e-01	CASP3;MAPK1
KEGG_2021_Human	TGF-beta signaling pathway	1/94	7.615469e-01	8.384338e-01	0	0	7.003537e-01	1.907788e-01	MAPK1
KEGG_2021_Human	Hematopoietic cell lineage	1/99	7.790961e-01	8.511071e-01	0	0	6.644518e-01	1.658610e-01	CD44
KEGG_2021_Human	Melanogenesis	1/101	7.857498e-01	8.511071e-01	0	0	6.510963e-01	1.569903e-01	MAPK1
KEGG_2021_Human	Chagas disease	1/102	7.890014e-01	8.511071e-01	0	0	6.446170e-01	1.527659e-01	MAPK1
KEGG_2021_Human	Transcriptional misregulation in cancer	2/192	7.890351e-01	8.511071e-01	0	0	6.844912e-01	1.621864e-01	HDAC2;FUS
KEGG_2021_Human	C-type lectin receptor signaling pathway	1/104	7.953577e-01	8.511071e-01	0	0	6.320356e-01	1.447129e-01	MAPK1
KEGG_2021_Human	T cell receptor signaling pathway	1/104	7.953577e-01	8.511071e-01	0	0	6.320356e-01	1.447129e-01	MAPK1
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	1/106	8.015232e-01	8.537154e-01	0	0	6.199336e-01	1.371549e-01	MAPK1
KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	8.373250e-01	8.867997e-01	0	0	5.512698e-01	9.787409e-02	MAPK1
KEGG_2021_Human	cAMP signaling pathway	2/216	8.403298e-01	8.867997e-01	0	0	6.069782e-01	1.055904e-01	MAPK1;RAC1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	2/219	8.458822e-01	8.880932e-01	0	0	5.984946e-01	1.001732e-01	MAPK1;RAN
KEGG_2021_Human	Platelet activation	1/124	8.493118e-01	8.880932e-01	0	0	5.287254e-01	8.635613e-02	MAPK1
KEGG_2021_Human	FoxO signaling pathway	1/131	8.646286e-01	8.980594e-01	0	0	5.000767e-01	7.273876e-02	MAPK1
KEGG_2021_Human	Dopaminergic synapse	1/132	8.666862e-01	8.980594e-01	0	0	4.962339e-01	7.100033e-02	GNG12
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	1/143	8.873621e-01	9.107529e-01	0	0	4.575359e-01	5.467653e-02	MAPK1
KEGG_2021_Human	Breast cancer	1/147	8.940600e-01	9.107529e-01	0	0	4.449097e-01	4.982202e-02	MAPK1
KEGG_2021_Human	Phospholipase D signaling pathway	1/148	8.956716e-01	9.107529e-01	0	0	4.418605e-01	4.868485e-02	MAPK1
KEGG_2021_Human	Gastric cancer	1/149	8.972586e-01	9.107529e-01	0	0	4.388525e-01	4.757649e-02	MAPK1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	8.988216e-01	9.107529e-01	0	0	4.358849e-01	4.649612e-02	MAPK1
KEGG_2021_Human	Wnt signaling pathway	1/166	9.208377e-01	9.260871e-01	0	0	3.932951e-01	3.243563e-02	RAC1
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	9.220430e-01	9.260871e-01	0	0	3.909058e-01	3.172725e-02	MAPK1
KEGG_2021_Human	Herpes simplex virus 1 infection	4/498	9.450655e-01	9.450655e-01	0	0	5.218053e-01	2.948252e-02	CASP3;SRSF5;SRSF7;HCFC1
