Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	mRNA splice site selection (GO:0006376)	2/30	7.496630e-02	3.120730e-01	0	0	4.683333e+00	1.213319e+01	SF3A1;SRSF5
GO_Biological_Process_2021	multivesicular body assembly (GO:0036258)	2/30	7.496630e-02	3.120730e-01	0	0	4.683333e+00	1.213319e+01	CHMP2B;CHMP2A
GO_Biological_Process_2021	negative regulation of cytoskeleton organization (GO:0051494)	2/30	7.496630e-02	3.120730e-01	0	0	4.683333e+00	1.213319e+01	TJP1;LIMA1
GO_Biological_Process_2021	negative regulation of gene expression, epigenetic (GO:0045814)	2/30	7.496630e-02	3.120730e-01	0	0	4.683333e+00	1.213319e+01	RBBP4;SMYD5
GO_Biological_Process_2021	positive regulation of DNA recombination (GO:0045911)	2/30	7.496630e-02	3.120730e-01	0	0	4.683333e+00	1.213319e+01	ACTR2;FUS
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	4/106	7.690790e-02	3.194230e-01	0	0	2.578760e+00	6.614898e+00	NUP93;KPNB1;RAN;APPL1
GO_Biological_Process_2021	'de novo' posttranslational protein folding (GO:0051084)	2/31	7.936326e-02	3.218974e-01	0	0	4.521609e+00	1.145649e+01	DNAJB1;HSPA1B
GO_Biological_Process_2021	multivesicular body organization (GO:0036257)	2/31	7.936326e-02	3.218974e-01	0	0	4.521609e+00	1.145649e+01	CHMP2B;CHMP2A
GO_Biological_Process_2021	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	2/31	7.936326e-02	3.218974e-01	0	0	4.521609e+00	1.145649e+01	ATP5IF1;PSMC5
GO_Biological_Process_2021	protein N-linked glycosylation (GO:0006487)	3/67	8.074620e-02	3.218974e-01	0	0	3.078073e+00	7.745799e+00	DPM1;LMAN1;DPM3
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	3/67	8.074620e-02	3.218974e-01	0	0	3.078073e+00	7.745799e+00	LARP1;ADAR;PPIA
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	2/32	8.383853e-02	3.218974e-01	0	0	4.370667e+00	1.083428e+01	CFL1;CD44
GO_Biological_Process_2021	regulation of centrosome duplication (GO:0010824)	2/32	8.383853e-02	3.218974e-01	0	0	4.370667e+00	1.083428e+01	CHMP2B;CHMP2A
GO_Biological_Process_2021	gene silencing by miRNA (GO:0035195)	2/32	8.383853e-02	3.218974e-01	0	0	4.370667e+00	1.083428e+01	ADAR;RAN
GO_Biological_Process_2021	GPI anchor biosynthetic process (GO:0006506)	2/32	8.383853e-02	3.218974e-01	0	0	4.370667e+00	1.083428e+01	DPM1;DPM3
GO_Biological_Process_2021	positive regulation of protein transport (GO:0051222)	3/69	8.644175e-02	3.218974e-01	0	0	2.984494e+00	7.306890e+00	GOLPH3;PPIA;VAMP2
GO_Biological_Process_2021	protein-DNA complex subunit organization (GO:0071824)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RPL23
GO_Biological_Process_2021	adherens junction maintenance (GO:0034334)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	TJP1
GO_Biological_Process_2021	adiponectin-activated signaling pathway (GO:0033211)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	APPL1
GO_Biological_Process_2021	regulation of anion channel activity (GO:0010359)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	GOPC
GO_Biological_Process_2021	regulation of centriole elongation (GO:1903722)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	CHMP2A
GO_Biological_Process_2021	cellular heat acclimation (GO:0070370)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	HSPA1B
GO_Biological_Process_2021	cellular lipid biosynthetic process (GO:0097384)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	AGPS
GO_Biological_Process_2021	regulation of endoplasmic reticulum tubular network organization (GO:1903371)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ARL6IP1
GO_Biological_Process_2021	regulation of extracellular exosome assembly (GO:1903551)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	SDCBP
GO_Biological_Process_2021	regulation of hydrogen peroxide metabolic process (GO:0010310)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RAC1
GO_Biological_Process_2021	centromeric sister chromatid cohesion (GO:0070601)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	BOD1
GO_Biological_Process_2021	choline catabolic process (GO:0042426)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ALDH7A1
GO_Biological_Process_2021	COPI coating of Golgi vesicle (GO:0048205)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	TMED9
GO_Biological_Process_2021	COPI-coated vesicle budding (GO:0035964)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	TMED9
GO_Biological_Process_2021	regulation of macrophage proliferation (GO:0120040)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	MAPK1
GO_Biological_Process_2021	regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	HSPA1B
GO_Biological_Process_2021	regulation of protein targeting (GO:1903533)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ATP5IF1
GO_Biological_Process_2021	regulation of serine-type endopeptidase activity (GO:1900003)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	SEMG1
GO_Biological_Process_2021	glycerol ether biosynthetic process (GO:0046504)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	AGPS
GO_Biological_Process_2021	Golgi transport vesicle coating (GO:0048200)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	TMED9
GO_Biological_Process_2021	heat acclimation (GO:0010286)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	HSPA1B
GO_Biological_Process_2021	IMP biosynthetic process (GO:0006188)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	PFAS
GO_Biological_Process_2021	ruffle assembly (GO:0097178)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RAC1
GO_Biological_Process_2021	ISG15-protein conjugation (GO:0032020)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	UBE2E1
GO_Biological_Process_2021	isoleucine metabolic process (GO:0006549)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ILVBL
GO_Biological_Process_2021	snoRNA localization (GO:0048254)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	FBL
GO_Biological_Process_2021	succinate transmembrane transport (GO:0071422)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	SLC25A11
GO_Biological_Process_2021	macromolecule biosynthetic process (GO:0009059)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RPS23
GO_Biological_Process_2021	membrane raft assembly (GO:0001765)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	S100A10
GO_Biological_Process_2021	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000972)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RAE1
GO_Biological_Process_2021	tRNA 3'-end processing (GO:0042780)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	TRMT10C
GO_Biological_Process_2021	mitochondrial proton-transporting ATP synthase complex assembly (GO:0033615)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ATPAF1
GO_Biological_Process_2021	mitochondrial ribosome assembly (GO:0061668)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	DHX30
GO_Biological_Process_2021	valine metabolic process (GO:0006573)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ILVBL
GO_Biological_Process_2021	mRNA 3'-splice site recognition (GO:0000389)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	SF3A1
GO_Biological_Process_2021	negative regulation of actin filament depolymerization (GO:0030835)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	LIMA1
GO_Biological_Process_2021	negative regulation of cellular response to hypoxia (GO:1900038)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ENO1
GO_Biological_Process_2021	negative regulation of chemokine-mediated signaling pathway (GO:0070100)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	SLIT3
GO_Biological_Process_2021	negative regulation of establishment of protein localization to mitochondrion (GO:1903748)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	LMAN1
GO_Biological_Process_2021	negative regulation of fibroblast migration (GO:0010764)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RAC1
GO_Biological_Process_2021	peptidyl-glutamine methylation (GO:0018364)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	FBL
GO_Biological_Process_2021	peroxisome proliferator activated receptor signaling pathway (GO:0035357)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ACTN4
GO_Biological_Process_2021	positive regulation of plasminogen activation (GO:0010756)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	ENO1
GO_Biological_Process_2021	positive regulation of tau-protein kinase activity (GO:1902949)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	HSP90AA1
GO_Biological_Process_2021	protein localization to nucleolus (GO:1902570)	1/6	8.725813e-02	3.218974e-01	0	0	1.308505e+01	3.191293e+01	RAN
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	4/111	8.761720e-02	3.221397e-01	0	0	2.457630e+00	5.983784e+00	PSMC5;PSMA2;MAPK1;RAC1
GO_Biological_Process_2021	actin filament bundle assembly (GO:0051017)	2/33	8.838875e-02	3.221397e-01	0	0	4.229462e+00	1.026072e+01	LIMA1;CALD1
GO_Biological_Process_2021	actin filament bundle organization (GO:0061572)	2/33	8.838875e-02	3.221397e-01	0	0	4.229462e+00	1.026072e+01	LIMA1;CALD1
GO_Biological_Process_2021	regulation of sprouting angiogenesis (GO:1903670)	2/33	8.838875e-02	3.221397e-01	0	0	4.229462e+00	1.026072e+01	TJP1;EPN1
GO_Biological_Process_2021	positive regulation of organelle organization (GO:0010638)	2/33	8.838875e-02	3.221397e-01	0	0	4.229462e+00	1.026072e+01	LMAN1;TMED9
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomerase (GO:0032212)	2/33	8.838875e-02	3.221397e-01	0	0	4.229462e+00	1.026072e+01	MAPK1;CCT4
GO_Biological_Process_2021	COPII-coated vesicle budding (GO:0090114)	3/70	8.935183e-02	3.237771e-01	0	0	2.939799e+00	7.100126e+00	PPP6C;LMAN1;SEC23A
GO_Biological_Process_2021	positive regulation of cell-substrate adhesion (GO:0010811)	3/70	8.935183e-02	3.237771e-01	0	0	2.939799e+00	7.100126e+00	RAC1;RREB1;S100A10
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	4/112	8.984149e-02	3.237771e-01	0	0	2.434750e+00	5.867038e+00	CAPZA1;LIN7A;VAMP2;NAPG
GO_Biological_Process_2021	regulation of macroautophagy (GO:0016241)	4/112	8.984149e-02	3.237771e-01	0	0	2.434750e+00	5.867038e+00	ATP6V1A;LARP1;CASP3;LAMTOR1
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	4/112	8.984149e-02	3.237771e-01	0	0	2.434750e+00	5.867038e+00	PSMC5;PSMA2;MAPK1;RAC1
GO_Biological_Process_2021	mitotic spindle organization (GO:0007052)	5/157	8.990835e-02	3.237771e-01	0	0	2.164850e+00	5.215047e+00	PTPA;DCTN2;SMC3;KPNB1;RAN
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	2/34	9.301067e-02	3.286182e-01	0	0	4.097083e+00	9.730741e+00	CASP3;RTN4
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	2/34	9.301067e-02	3.286182e-01	0	0	4.097083e+00	9.730741e+00	ACTR2;RAC1
GO_Biological_Process_2021	cell junction organization (GO:0034330)	3/72	9.529325e-02	3.286182e-01	0	0	2.854297e+00	6.709871e+00	TJP1;VMP1;CAPZA1
GO_Biological_Process_2021	positive regulation of protein secretion (GO:0050714)	3/72	9.529325e-02	3.286182e-01	0	0	2.854297e+00	6.709871e+00	GLUD1;GOLPH3;PPIA
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	6/209	9.779909e-02	3.286182e-01	0	0	1.946645e+00	4.525638e+00	PPP6C;HSP90AA1;DCTN2;TUBB;DCTN3;CHMP2A
GO_Biological_Process_2021	transcription-coupled nucleotide-excision repair (GO:0006283)	3/73	9.832325e-02	3.286182e-01	0	0	2.813378e+00	6.525615e+00	RFC2;POLR2H;UBA52
GO_Biological_Process_2021	proton-transporting ATP synthase complex assembly (GO:0043461)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ATPAF1
GO_Biological_Process_2021	aldehyde biosynthetic process (GO:0046184)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	TPI1
GO_Biological_Process_2021	aldehyde catabolic process (GO:0046185)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ADH5
GO_Biological_Process_2021	purine-containing compound metabolic process (GO:0072521)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	MACROD1
GO_Biological_Process_2021	pyrimidine ribonucleotide biosynthetic process (GO:0009220)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	CMPK1
GO_Biological_Process_2021	autophagosome membrane docking (GO:0016240)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	VMP1
GO_Biological_Process_2021	regulation of blood-brain barrier permeability (GO:1905603)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	TJP1
GO_Biological_Process_2021	calcium ion export (GO:1901660)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	LETM1
GO_Biological_Process_2021	cardiolipin acyl-chain remodeling (GO:0035965)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	HADHA
GO_Biological_Process_2021	cellular amino acid biosynthetic process (GO:0008652)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ILVBL
GO_Biological_Process_2021	cellular cation homeostasis (GO:0030003)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	LETM1
GO_Biological_Process_2021	regulation of histamine secretion by mast cell (GO:1903593)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	VAMP2
GO_Biological_Process_2021	creatine metabolic process (GO:0006600)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	CKB
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ACAA2
GO_Biological_Process_2021	endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	CHMP2B
GO_Biological_Process_2021	glyceraldehyde-3-phosphate metabolic process (GO:0019682)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	TPI1
GO_Biological_Process_2021	response to host defenses (GO:0052200)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	UBA52
GO_Biological_Process_2021	response to increased oxygen levels (GO:0036296)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ATP6V1A
GO_Biological_Process_2021	ribonucleoprotein complex disassembly (GO:0032988)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	TFIP11
GO_Biological_Process_2021	ribosomal large subunit export from nucleus (GO:0000055)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	RAN
GO_Biological_Process_2021	ribosomal small subunit export from nucleus (GO:0000056)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	RAN
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	RAN
GO_Biological_Process_2021	serine transport (GO:0032329)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	SFXN1
GO_Biological_Process_2021	sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	RAC1
GO_Biological_Process_2021	substrate-dependent cell migration, cell extension (GO:0006930)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	SDCBP
GO_Biological_Process_2021	succinate transport (GO:0015744)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	SLC25A11
GO_Biological_Process_2021	malate metabolic process (GO:0006108)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	FH
GO_Biological_Process_2021	membrane biogenesis (GO:0044091)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	SPTBN1
GO_Biological_Process_2021	membrane invagination (GO:0010324)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	CHMP2A
GO_Biological_Process_2021	miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ADAR
GO_Biological_Process_2021	mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	VMP1
GO_Biological_Process_2021	very long-chain fatty acid catabolic process (GO:0042760)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	SLC27A4
GO_Biological_Process_2021	modulation by symbiont of host apoptotic process (GO:0052150)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	MAPK1
GO_Biological_Process_2021	modulation by symbiont of host defense response (GO:0052031)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	UBA52
GO_Biological_Process_2021	xenobiotic catabolic process (GO:0042178)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	CRYZ
GO_Biological_Process_2021	negative regulation of double-strand break repair via nonhomologous end joining (GO:2001033)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	TFIP11
GO_Biological_Process_2021	negative regulation of intracellular transport (GO:0032387)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ARHGAP1
GO_Biological_Process_2021	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ACAA2
GO_Biological_Process_2021	negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	ADAR
GO_Biological_Process_2021	nucleobase catabolic process (GO:0046113)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	DPYSL2
GO_Biological_Process_2021	polyamine biosynthetic process (GO:0006596)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	SMS
GO_Biological_Process_2021	positive regulation of lamellipodium morphogenesis (GO:2000394)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	RREB1
GO_Biological_Process_2021	positive regulation of microtubule nucleation (GO:0090063)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	HSPA1B
GO_Biological_Process_2021	positive regulation of pinocytosis (GO:0048549)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	APPL1
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	RPS19
GO_Biological_Process_2021	positive regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045899)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	PSMC5
GO_Biological_Process_2021	protection from non-homologous end joining at telomere (GO:0031848)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	TFIP11
GO_Biological_Process_2021	protein localization to basolateral plasma membrane (GO:1903361)	1/7	1.010446e-01	3.286182e-01	0	0	1.090365e+01	2.499328e+01	LIN7A
GO_Biological_Process_2021	cellular response to amino acid starvation (GO:0034198)	3/74	1.013918e-01	3.286182e-01	0	0	2.773612e+00	6.348138e+00	ATP6V1A;MAPK1;LAMTOR1
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	3/74	1.013918e-01	3.286182e-01	0	0	2.773612e+00	6.348138e+00	TJP1;RAC1;S100A10
GO_Biological_Process_2021	cellular response to heat (GO:0034605)	2/36	1.024569e-01	3.291315e-01	0	0	3.855686e+00	8.784460e+00	HSP90AA1;HSPA1B
GO_Biological_Process_2021	telomere maintenance via telomere lengthening (GO:0010833)	2/36	1.024569e-01	3.291315e-01	0	0	3.855686e+00	8.784460e+00	PPP6C;HSP90AA1
GO_Biological_Process_2021	membrane fusion (GO:0061025)	2/36	1.024569e-01	3.291315e-01	0	0	3.855686e+00	8.784460e+00	NAPG;VAMP2
GO_Biological_Process_2021	transferrin transport (GO:0033572)	2/36	1.024569e-01	3.291315e-01	0	0	3.855686e+00	8.784460e+00	ATP6V1A;ARHGAP1
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	2/36	1.024569e-01	3.291315e-01	0	0	3.855686e+00	8.784460e+00	MAPK1;CCT4
GO_Biological_Process_2021	fibroblast growth factor receptor signaling pathway (GO:0008543)	3/75	1.044984e-01	3.345053e-01	0	0	2.734950e+00	6.177114e+00	PTBP1;MAPK1;POLR2H
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	3/75	1.044984e-01	3.345053e-01	0	0	2.734950e+00	6.177114e+00	PSMC5;PSMA2;UBA52
GO_Biological_Process_2021	acyl-CoA metabolic process (GO:0006637)	2/37	1.072751e-01	3.393831e-01	0	0	3.745333e+00	8.360927e+00	DLST;SUCLG2
GO_Biological_Process_2021	proton transmembrane transport (GO:1902600)	2/37	1.072751e-01	3.393831e-01	0	0	3.745333e+00	8.360927e+00	ATP6V1A;ATP5MF
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	2/37	1.072751e-01	3.393831e-01	0	0	3.745333e+00	8.360927e+00	IGBP1;PPIA
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	2/37	1.072751e-01	3.393831e-01	0	0	3.745333e+00	8.360927e+00	RFC2;UBA52
GO_Biological_Process_2021	positive regulation of exocytosis (GO:0045921)	2/37	1.072751e-01	3.393831e-01	0	0	3.745333e+00	8.360927e+00	SDCBP;CHMP2A
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	4/120	1.085869e-01	3.393831e-01	0	0	2.265911e+00	5.030785e+00	DPYSL2;CFL1;PACSIN3;RAC1
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	2/38	1.121527e-01	3.393831e-01	0	0	3.641111e+00	7.966364e+00	PTPA;BOD1
GO_Biological_Process_2021	ventricular septum development (GO:0003281)	2/38	1.121527e-01	3.393831e-01	0	0	3.641111e+00	7.966364e+00	SLIT3;MATR3
GO_Biological_Process_2021	negative regulation of G0 to G1 transition (GO:0070317)	2/38	1.121527e-01	3.393831e-01	0	0	3.641111e+00	7.966364e+00	RBBP4;RING1
GO_Biological_Process_2021	negative regulation of innate immune response (GO:0045824)	2/38	1.121527e-01	3.393831e-01	0	0	3.641111e+00	7.966364e+00	RPS19;TTLL12
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	7/269	1.142154e-01	3.393831e-01	0	0	1.760279e+00	3.819224e+00	TJP1;SDCBP;ZNF703;ACTN4;RREB1;RTN4;CCAR1
GO_Biological_Process_2021	adenosine to inosine editing (GO:0006382)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	ADAR
GO_Biological_Process_2021	pyrimidine nucleobase catabolic process (GO:0006208)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	DPYSL2
GO_Biological_Process_2021	regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	VMP1
GO_Biological_Process_2021	axon extension involved in axon guidance (GO:0048846)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	SLIT3
GO_Biological_Process_2021	regulation of chemokine-mediated signaling pathway (GO:0070099)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	SLIT3
GO_Biological_Process_2021	cell-cell adhesion mediated by cadherin (GO:0044331)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	CTNND1
GO_Biological_Process_2021	regulation of establishment of protein localization to mitochondrion (GO:1903747)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	ATP5IF1
GO_Biological_Process_2021	cellular response to hepatocyte growth factor stimulus (GO:0035729)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	APPL1
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	RPS7
GO_Biological_Process_2021	regulation of mitochondrial gene expression (GO:0062125)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	TSFM
GO_Biological_Process_2021	regulation of nitric oxide metabolic process (GO:0080164)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	RAC1
GO_Biological_Process_2021	entry of bacterium into host cell (GO:0035635)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	CTNND1
GO_Biological_Process_2021	regulation of RNA biosynthetic process (GO:2001141)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	ACTN4
GO_Biological_Process_2021	regulation of stem cell division (GO:2000035)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	SMYD5
GO_Biological_Process_2021	fusion of virus membrane with host plasma membrane (GO:0019064)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	PPIA
GO_Biological_Process_2021	regulation of wound healing, spreading of epidermal cells (GO:1903689)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	RREB1
GO_Biological_Process_2021	response to hepatocyte growth factor (GO:0035728)	1/8	1.146236e-01	3.393831e-01	0	0	9.345515e+00	2.024333e+01	APPL1
